Transaction Date,Transaction Amount,Merchant,User ID,Full Name,Product Category
2024-10-17,17.21,Porter Group,USER__158,Kelly Bush,
2025-01-04,234.67,Pugh-Smith,USER__159,Amy Davis,
2025-01-03,2514.02,Anderson-Vega,USER__160,Jacqueline Gordon,
2024-11-28,299.45,David-Smith,USER__161,David Barber,
2024-10-09,55.94,Matthews-Fritz,USER__069,Jennifer Villegas,
2024-12-02,65.73,"Green, Leach and Torres",USER__124,Eric Richard,
2024-10-17,1701.15,Johnson PLC,USER__071,Michelle Phelps,
2024-11-18,297.16,Lee-Bolton,USER__002,Nathan Snyder,
2024-11-24,159.86,"Huffman, Gomez and Burnett",USER__162,Monica Bartlett,
2024-12-27,251.86,Gilbert-Allen,USER__073,Hunter Peters,
2024-12-18,96.72,Dixon Ltd,USER__127,Christopher Harris,
2024-12-13,282.94,Thomas-Pham,USER__008,Amber Brown,
2024-12-15,305.91,Yu-Owen,USER__074,Elizabeth Barnes,
2024-11-10,35.31,Baldwin-Davis,USER__128,Chad Reese,
2024-12-14,657.7,"Gay, Reed and Martin",USER__163,Steven Smith,
2024-10-24,59.53,Sherman and Sons,USER__010,Daniel Pitts,
2024-11-13,86.98,Moore-Dickson,USER__011,Jessica White,
2024-11-07,215.78,Pierce-Moore,USER__164,Brian Jones,
2024-12-21,156.71,"King, Cuevas and Black",USER__077,William Contreras,
2024-09-28,226.88,"Malone, Miller and Chase",USER__012,Pamela Nguyen,
2024-10-14,57.71,Coleman LLC,USER__013,Aaron Martinez,
2024-11-10,32.29,"Gonzalez, Griffith and Michael",USER__131,Benjamin Rice,
2025-01-01,2612.8,Manning LLC,USER__080,Emily Mcdaniel,
2024-09-20,52.06,Price PLC,USER__016,Thomas Salas,
2024-09-25,208.25,"Vasquez, Hansen and Martinez",USER__132,Katherine Howard,
2025-01-11,378.31,Matthews-Medina,USER__017,Kevin Harris,
2024-11-13,1608.52,"Carr, Shaw and Davis",USER__018,Jose Gould,
2024-11-13,28.35,Christian-Sullivan,USER__082,Dana Hunt,
2024-09-12,142.37,"Fox, Martinez and Schwartz",USER__165,Matthew Hobbs,
2024-09-27,51.65,"Reeves, Gutierrez and Le",USER__086,Joshua Burgess,
2024-09-20,185.79,James PLC,USER__023,Sabrina White,
2024-11-17,516.96,Miller-Schmidt,USER__166,Jeffery Morgan,
2024-12-31,123.34,Fowler-Pena,USER__087,Mary Pittman,
2024-12-05,415.4,Paul-Wilson,USER__025,Ashley Carr,
2024-11-04,188.08,Thompson Inc,USER__091,Martha Gonzales,
2024-09-29,2093.75,Adams PLC,USER__092,Keith Clark,
2024-09-18,1189.84,Davidson-Warren,USER__167,Alejandro Reed,
2024-10-08,55.3,"Walters, Garcia and Martin",USER__134,Amber Taylor,
2024-09-28,210.03,Williams Ltd,USER__027,Michael Hines,
2024-12-10,77.04,"Hammond, Johnson and Donovan",USER__028,David Morrison,
2024-12-09,72.46,Cook Ltd,USER__029,Jennifer Quinn,
2024-10-16,1973.13,Carpenter-Cline,USER__135,Jamie Collier,
2024-11-02,1238.96,"Wilson, Clark and Caldwell",USER__032,Fernando Oliver,
2024-11-19,26.22,Gray-Delgado,USER__095,Margaret Carter,
2024-11-17,1831.8,Salas-Nguyen,USER__168,Aaron Mckee,
2024-09-18,368.47,Dixon-Roberts,USER__097,Derrick Aguilar,
2024-09-18,83.08,Rodriguez Group,USER__169,Kurt Dennis,
2024-11-12,846.87,"Wilcox, Mueller and Frazier",USER__170,Timothy Collier,
2024-09-12,1921.82,Garcia PLC,USER__098,Courtney Johnson,
2024-11-11,287.62,Gordon-Hughes,USER__033,Andrew Armstrong,
2025-01-03,371.31,Cooper-Oneill,USER__171,Nicole Peterson,
2024-10-30,1101.35,Baldwin-Mitchell,USER__172,Stephanie Miller,
2024-09-18,140.32,Jones and Sons,USER__142,Jesse Clark,
2024-09-28,305.57,Butler Group,USER__143,Rebecca Gamble,
2024-11-16,831.38,"Ortega, Jackson and Mcintyre",USER__034,Alexander Li,
2024-10-07,70.76,White-Alvarado,USER__102,Lindsay Thompson,
2024-09-09,265.01,"Andrews, Chandler and Webb",USER__173,Lisa Chavez,
2024-11-10,2771.93,Watkins Inc,USER__146,Samuel Cabrera,
2024-12-13,366.7,Smith-Stokes,USER__105,Christopher Lewis,
2024-09-16,51.0,"Bowers, Mckinney and Estes",USER__038,Stephanie Tran,
2024-09-27,139.79,Jackson Inc,USER__039,Diane Hudson,
2024-10-26,270.25,Freeman-Cox,USER__106,Joseph Powell,
2024-12-20,68.85,Mason-Solis,USER__109,Shannon Ruiz,
2024-11-21,29.55,"Rasmussen, Hicks and Cooke",USER__149,Regina Woods,
2024-11-11,1692.24,Miller PLC,USER__042,Lisa Morse,
2024-12-12,38.73,"Hunter, Riley and Tucker",USER__113,Bianca Bell,
2024-09-18,135.63,"Miller, Arnold and Bailey",USER__174,Michael Reid,
2025-01-12,86.61,Abbott-Bender,USER__114,Brenda Haas,
2024-11-04,448.27,"Hill, Smith and Calderon",USER__115,Deborah Leonard,
2024-11-04,269.25,"Carlson, Chan and Davis",USER__045,Scott Chase,
2024-11-12,68.37,Long-Boyd,USER__046,Erika Vazquez,
2024-09-22,78.55,Brown PLC,USER__047,Joseph Jones,
2025-01-02,97.41,Brown LLC,USER__152,Denise Mathews,
2024-09-19,180.22,May-Espinoza,USER__175,Robert Mendoza,
2024-11-19,76.24,Bell Group,USER__153,Madison Liu,
2024-09-30,374.8,"Preston, Watkins and Hawkins",USER__050,James Stewart,
2024-12-01,2601.27,Cannon-Lewis,USER__052,Harold Smith,
2024-10-29,32.77,Morris-Branch,USER__053,James Parker,
2024-09-17,43.67,Parrish-Kelley,USER__055,Cameron Nielsen,
2024-10-04,300.67,Cordova Inc,USER__119,Donald Glass,
2024-09-14,355.34,Howell Group,USER__156,Christopher Reynolds,
2024-12-05,819.4,Franklin-Ortiz,USER__056,Mark Bailey,
2024-10-28,115.46,Gordon-Young,USER__057,John Davis,
2024-09-21,2211.16,Oneill Inc,USER__176,Ashley Campbell,
2024-12-07,1803.32,Santos Ltd,USER__059,Jason Jones,
2025-01-03,1603.15,Ortega-Oliver,USER__120,Kathy Maldonado,
2025-01-07,286.91,"Marsh, Mckay and Mendoza",USER__177,Kayla Holt,
2024-11-13,178.82,Vasquez-Barnes,USER__062,Tina Lucas,
2024-09-11,567.89,Harris and Sons,USER__122,Matthew Moody,
2024-10-08,350.77,Pham-Hahn,USER__178,Richard Lowery,
2024-09-17,125.2,Wilson LLC,USER__063,Paul Potter,
2024-12-02,616.9,"Richardson, Mitchell and Hamilton",USER__064,Kevin Hensley,
2024-12-18,127.61,Schneider LLC,USER__067,Kimberly Gonzalez,
2025-01-07,127.21,Ramos LLC,USER__068,Barbara Collins,
2024-10-28,63.43,"James, Johnston and Sanders",USER__179,David Morgan,
2024-10-31,139.66,Wheeler PLC,USER__124,Eric Richard,
2024-10-20,245.58,Burnett Ltd,USER__071,Michelle Phelps,
2024-10-02,88.8,Joseph-Cameron,USER__125,Jacob Williams,
2024-11-23,460.64,Meyer-Ruiz,USER__162,Monica Bartlett,
2024-10-04,780.24,Frazier PLC,USER__126,Thomas Shaw,
2025-01-09,121.67,Ford and Sons,USER__006,Kimberly Ball,
2024-12-20,286.31,Moore-Mcdonald,USER__073,Hunter Peters,
2024-11-25,29.34,Daniels and Sons,USER__007,Julie Russell,
2024-12-17,80.12,Donovan-Rhodes,USER__127,Christopher Harris,
2024-11-16,94.8,Richardson Inc,USER__008,Amber Brown,
2024-10-01,43.97,Mccormick Group,USER__074,Elizabeth Barnes,
2024-10-20,59.82,Nguyen-Burke,USER__128,Chad Reese,
2025-01-09,385.48,"Norton, Stewart and Moody",USER__180,Michelle Holden,
2024-12-11,157.02,"Lucas, Decker and Campbell",USER__163,Steven Smith,
2024-11-25,2423.47,"Brown, Jackson and Yates",USER__075,Patrick Price,
2024-09-03,350.44,Adams PLC,USER__010,Daniel Pitts,
2024-10-24,159.71,"Wagner, Swanson and Perez",USER__181,Anthony Miller,
2024-09-24,88.17,Griffin-Smith,USER__182,Kimberly Ross,
2024-10-31,489.19,"Anderson, Mitchell and Hernandez",USER__183,Betty Atkinson,
2024-11-23,259.37,Erickson PLC,USER__012,Pamela Nguyen,
2024-10-01,1206.62,Taylor Inc,USER__184,Sarah Warner,
2024-09-14,69.51,"Allen, Smith and White",USER__080,Emily Mcdaniel,
2024-09-20,870.03,"Mejia, Ramirez and Collins",USER__016,Thomas Salas,
2025-01-09,14.64,Mercer-Ray,USER__132,Katherine Howard,
2024-09-03,1105.7,"Wiley, Underwood and Aguilar",USER__017,Kevin Harris,
2024-12-20,132.11,Richards-Farmer,USER__082,Dana Hunt,
2024-10-29,275.73,"Middleton, Doyle and Contreras",USER__019,Lisa Ross,
2024-12-22,176.23,Castaneda-Gibson,USER__185,Sydney Spencer,
2024-10-30,994.91,"Rodgers, Thompson and Figueroa",USER__083,Brian Mcintyre,
2025-01-05,122.91,Thomas-Garcia,USER__022,Ann Sullivan,
2024-10-07,449.31,Roberts and Sons,USER__086,Joshua Burgess,
2024-09-03,208.01,Scott-Wilson,USER__023,Sabrina White,
2025-01-07,552.78,"Martinez, Hill and Roth",USER__088,Joseph Meadows,
2024-11-26,917.81,"Levy, Brown and Stewart",USER__089,Juan Kelly,
2024-12-07,749.89,"Hansen, Collins and Tran",USER__090,Christina Ellis,
2024-09-20,51.29,"Frey, Curry and Rodgers",USER__026,John Woods,
2024-11-29,30.32,Atkinson-Mathis,USER__092,Keith Clark,
2024-12-09,48.78,Johnson-Garza,USER__134,Amber Taylor,
2024-09-23,682.72,"Knight, Hill and Johnson",USER__028,David Morrison,
2024-12-18,1946.7,Hunt-Hartman,USER__030,Christy Ramos,
2024-11-11,157.76,"Hall, Brooks and Burton",USER__135,Jamie Collier,
2024-12-16,41.27,"Cordova, Simon and Griffin",USER__031,Douglas Martin,
2024-11-04,518.72,Robinson Inc,USER__136,Holly Jackson,
2024-12-08,138.41,Chapman-Baker,USER__137,Kimberly Klein,
2024-10-01,239.64,Foster-Pratt,USER__094,Yvonne Silva,
2024-11-15,2101.18,"Taylor, Jones and Thomas",USER__095,Margaret Carter,
2024-10-25,267.74,Lynch PLC,USER__168,Aaron Mckee,
2024-11-21,958.04,"Rosales, Clark and Lawson",USER__097,Derrick Aguilar,
2024-10-23,372.51,Reynolds-Ayala,USER__100,Lawrence Williams,
2024-09-11,258.93,Miles-Hart,USER__033,Andrew Armstrong,
2024-12-05,186.92,"Brown, Glover and Richard",USER__142,Jesse Clark,
2024-12-13,195.31,"Cummings, Barker and Mcneil",USER__143,Rebecca Gamble,
2024-10-19,97.25,"Reese, Kent and Benson",USER__036,Michele Anderson,
2024-12-05,213.63,Mendez LLC,USER__147,Jennifer Tapia,
2024-11-09,412.52,"Barr, Walsh and Lee",USER__040,Michael Williams,
2025-01-03,1271.08,"Burton, York and Lane",USER__108,William Willis,
2024-09-15,88.47,Scott-Smith,USER__186,Betty Charles,
2024-10-04,702.99,"Burns, Hunter and Solis",USER__041,Carolyn Brown,
2024-09-01,30.67,"Hernandez, Lawson and Lewis",USER__148,Travis Reed,
2024-11-12,115.82,Costa-Wright,USER__110,Michael Paul,
2025-01-04,164.71,Walls-Smith,USER__150,Selena Lewis,
2024-10-12,192.44,Hayes Inc,USER__187,Anita Ramirez,
2024-10-09,107.74,Sexton-Mendez,USER__043,Ashley Smith,
2024-09-29,245.06,Wilson Ltd,USER__048,Shannon Duke,
2025-01-09,159.72,Mccarthy-Hernandez,USER__152,Denise Mathews,
2024-11-19,2256.49,Cowan-Matthews,USER__175,Robert Mendoza,
2024-10-23,257.53,Lawson-Marsh,USER__153,Madison Liu,
2024-09-09,26.39,"White, Stevenson and Watson",USER__118,Kristin Richardson,
2024-11-28,24.05,Lambert-Pacheco,USER__050,James Stewart,
2024-10-22,65.9,Lutz-Jennings,USER__154,Kyle Wade,
2024-11-20,865.68,Brown Group,USER__052,Harold Smith,
2024-10-11,166.87,Long-Wright,USER__053,James Parker,
2025-01-09,226.69,"Robinson, Rice and Sanchez",USER__055,Cameron Nielsen,
2024-09-26,38.2,"Ramirez, Barber and Martin",USER__119,Donald Glass,
2024-12-25,87.2,Bell-Winters,USER__056,Mark Bailey,
2024-09-28,2105.49,"White, Skinner and Clark",USER__059,Jason Jones,
2024-10-08,180.63,"Barber, Cunningham and White",USER__177,Kayla Holt,
2025-01-07,116.74,Burke and Sons,USER__062,Tina Lucas,
2025-01-09,117.56,"Smith, Weiss and Tran",USER__122,Matthew Moody,
2024-10-29,148.96,"Holmes, Lopez and Hayes",USER__188,Joan Marquez,
2024-11-14,30.89,Romero Ltd,USER__123,Jacqueline Gonzalez,
2024-11-28,47.65,Smith-Wheeler,USER__063,Paul Potter,
2024-11-08,265.67,Hart Inc,USER__064,Kevin Hensley,
2024-10-15,690.06,Figueroa-Barton,USER__067,Kimberly Gonzalez,
2024-10-19,48.17,Walker-Sexton,USER__179,David Morgan,
2024-10-13,2072.41,Chavez-White,USER__159,Amy Davis,
2024-12-07,78.01,Cline-Grant,USER__189,Linda Pittman,
2024-10-22,30.21,Dodson Group,USER__001,Sean Rodriguez,
2024-12-15,302.99,"Terry, Walton and Simmons",USER__071,Michelle Phelps,
2024-09-15,414.46,Roy-Williams,USER__162,Monica Bartlett,
2024-10-16,162.35,Shepard Inc,USER__006,Kimberly Ball,
2024-09-09,24.81,George and Sons,USER__127,Christopher Harris,
2024-10-06,69.6,Lewis-Cooper,USER__163,Steven Smith,
2024-09-08,66.64,Brooks-Lopez,USER__010,Daniel Pitts,
2024-11-01,283.74,"Morgan, Hall and Johns",USER__129,Robert Rice,
2025-01-02,7.43,"Sanchez, Benitez and Clayton",USER__076,Sara Michael,
2024-11-13,51.02,Lee Ltd,USER__011,Jessica White,
2024-10-07,274.66,Boyd Inc,USER__182,Kimberly Ross,
2024-12-12,129.97,"Bailey, Torres and Kim",USER__164,Brian Jones,
2024-11-07,143.04,"Robles, Copeland and Rice",USER__078,Adam Hansen,
2024-09-29,296.59,Ellis-Smith,USER__012,Pamela Nguyen,
2024-09-20,73.28,Brown Group,USER__190,Manuel Robinson,
2024-12-20,194.7,"Dillon, Jackson and Martinez",USER__014,Darlene Tucker,
2024-12-18,434.29,Mason-Myers,USER__079,Hannah Maynard,
2024-11-16,143.0,"Flores, Arellano and Olsen",USER__080,Emily Mcdaniel,
2024-11-09,484.31,Stewart-Jones,USER__082,Dana Hunt,
2024-11-14,48.38,Leon Inc,USER__019,Lisa Ross,
2024-11-20,54.39,Phelps and Sons,USER__021,Michelle Kim,
2024-09-05,242.17,Brandt-Bishop,USER__133,Matthew Aguilar,
2024-12-16,1968.57,Terrell PLC,USER__023,Sabrina White,
2024-11-28,505.82,"Chen, Moreno and Werner",USER__024,Leslie Campbell,
2024-11-16,34.67,"George, Lowe and Bell",USER__025,Ashley Carr,
2024-11-11,203.41,Lee-Brown,USER__090,Christina Ellis,
2024-12-03,133.91,"Cross, Davis and Bright",USER__092,Keith Clark,
2024-09-25,196.63,Baxter Group,USER__134,Amber Taylor,
2024-09-24,63.44,Young and Sons,USER__030,Christy Ramos,
2024-12-03,1304.88,Thompson-Knapp,USER__136,Holly Jackson,
2025-01-01,452.36,Sanchez-Henderson,USER__094,Yvonne Silva,
2024-09-14,342.47,Nguyen Inc,USER__096,Charles Glover,
2024-12-24,2691.54,Dean-Mccoy,USER__097,Derrick Aguilar,
2025-01-09,42.18,Allen and Sons,USER__169,Kurt Dennis,
2024-11-01,23.24,Lynch-Moore,USER__139,Anthony Arnold,
2025-01-02,18.73,Dillon Ltd,USER__101,Nicole Kaufman,
2024-09-17,97.02,Rogers-Burns,USER__102,Lindsay Thompson,
2024-10-22,2733.46,Dawson-Blackwell,USER__035,Raymond Ayala,
2024-09-16,255.59,Vincent and Sons,USER__036,Michele Anderson,
2024-12-08,151.88,"Jones, Rivas and Taylor",USER__037,Patricia Jordan,
2024-10-31,184.66,Gomez Group,USER__147,Jennifer Tapia,
2024-12-06,128.8,"Brown, Williams and Moore",USER__105,Christopher Lewis,
2024-11-25,454.78,Rowland-Medina,USER__038,Stephanie Tran,
2024-09-12,244.17,Nelson-Arnold,USER__040,Michael Williams,
2025-01-06,265.48,Fischer-Wheeler,USER__107,Kelsey Ibarra,
2024-12-14,188.72,"Henry, Sanders and Johnson",USER__108,William Willis,
2024-10-16,596.35,Brown-Ortiz,USER__191,Carrie Nguyen,
2024-11-14,97.55,"Meyer, Joseph and Gardner",USER__186,Betty Charles,
2024-11-05,120.36,Riggs-Noble,USER__149,Regina Woods,
2024-12-11,1594.65,"Henderson, Whitaker and Watson",USER__192,Kimberly Bennett,
2024-12-28,90.07,Torres-Ferguson,USER__150,Selena Lewis,
2024-10-09,103.41,Ramirez-Armstrong,USER__112,Sarah Mann,
2024-09-28,82.8,Bennett-Galvan,USER__114,Brenda Haas,
2024-11-18,157.15,Rivas Inc,USER__187,Anita Ramirez,
2024-10-01,25.17,"Snyder, Rodriguez and Cortez",USER__043,Ashley Smith,
2025-01-12,26.33,Powell-Freeman,USER__044,Christopher Harmon,
2024-11-17,554.18,Shelton-Mcdonald,USER__151,Scott Daniels,
2024-12-10,249.21,"Keller, Stevens and Lopez",USER__048,Shannon Duke,
2024-12-18,92.55,Suarez Inc,USER__117,Joseph Torres,
2024-10-28,50.86,"Nguyen, Huynh and Manning",USER__050,James Stewart,
2024-09-17,464.13,Sanders-Nguyen,USER__154,Kyle Wade,
2024-11-18,312.46,"Chang, Sloan and Williams",USER__052,Harold Smith,
2024-10-10,463.16,Hernandez and Sons,USER__155,Christopher Campbell,
2024-12-09,81.07,"Davis, Lawson and Jones",USER__119,Donald Glass,
2024-09-01,67.07,Vaughan LLC,USER__056,Mark Bailey,
2024-09-14,186.67,Foster-Andersen,USER__176,Ashley Campbell,
2024-12-29,464.53,"Williams, Herrera and Black",USER__120,Kathy Maldonado,
2024-09-30,2132.59,James Inc,USER__121,Sean Reilly,
2024-11-04,105.64,Rios-Brown,USER__062,Tina Lucas,
2024-09-27,107.39,Jordan Ltd,USER__178,Richard Lowery,
2025-01-12,16.51,"Scott, Mendez and Smith",USER__188,Joan Marquez,
2024-09-17,206.91,Petty Inc,USER__063,Paul Potter,
2024-10-19,169.89,"Glover, Howe and Barnes",USER__067,Kimberly Gonzalez,
2024-12-08,109.7,Roth-Campos,USER__068,Barbara Collins,
2024-11-21,160.47,"Trevino, Bowman and Thornton",USER__160,Jacqueline Gordon,
2025-01-12,147.72,Stephens-Lee,USER__069,Jennifer Villegas,
2024-09-20,178.05,"Weber, Hendricks and Thompson",USER__124,Eric Richard,
2024-09-25,171.26,Jones-Wang,USER__125,Jacob Williams,
2024-12-26,2551.62,Roth Inc,USER__003,Kelsey Pena,
2024-11-02,94.03,Richardson-Munoz,USER__073,Hunter Peters,
2024-12-07,58.02,Chavez Inc,USER__009,Amy Pierce,
2024-11-28,80.98,"Mcdaniel, Mann and Chambers",USER__180,Michelle Holden,
2024-12-30,151.88,Mitchell-Barton,USER__075,Patrick Price,
2024-11-28,947.34,"Curtis, Roberson and Morris",USER__181,Anthony Miller,
2024-09-03,997.02,Davis-Parrish,USER__182,Kimberly Ross,
2024-11-23,1960.92,Chaney and Sons,USER__078,Adam Hansen,
2024-11-14,111.14,French Inc,USER__183,Betty Atkinson,
2024-10-19,951.81,"Monroe, French and Landry",USER__013,Aaron Martinez,
2024-12-20,449.75,"Hart, Hill and Martinez",USER__014,Darlene Tucker,
2024-10-10,15.36,Ross-Berg,USER__131,Benjamin Rice,
2024-12-23,77.33,Hansen and Sons,USER__193,Scott Harrison,
2024-09-05,58.32,Becker Group,USER__080,Emily Mcdaniel,
2024-10-20,216.46,"Banks, Peterson and Perez",USER__018,Jose Gould,
2024-12-20,83.98,Vaughn-Massey,USER__194,Meghan Acosta,
2024-10-19,260.94,Schmidt-Reed,USER__195,Anthony Hoffman,
2024-11-24,456.76,Gonzales LLC,USER__021,Michelle Kim,
2024-10-07,274.66,Baker Ltd,USER__133,Matthew Aguilar,
2024-09-14,75.83,"Allen, Lopez and Ross",USER__024,Leslie Campbell,
2024-10-05,818.62,"Nolan, Hooper and Cooper",USER__166,Jeffery Morgan,
2024-12-02,361.75,Sanchez Inc,USER__087,Mary Pittman,
2024-09-02,81.58,Ruiz Ltd,USER__025,Ashley Carr,
2024-10-17,1809.28,Davis-Johnson,USER__088,Joseph Meadows,
2024-12-03,234.21,Lee PLC,USER__026,John Woods,
2024-09-25,50.01,Woodward-Vincent,USER__167,Alejandro Reed,
2024-09-11,2267.91,Clay Group,USER__093,Nicholas Jones,
2024-11-04,34.4,Davis-Owens,USER__135,Jamie Collier,
2024-10-19,211.5,Reed Group,USER__032,Fernando Oliver,
2024-10-27,102.29,Gonzalez LLC,USER__094,Yvonne Silva,
2024-10-28,325.3,"Russo, Webb and Williams",USER__096,Charles Glover,
2024-12-26,28.68,"Haynes, Quinn and Baker",USER__168,Aaron Mckee,
2024-11-10,859.54,Martinez PLC,USER__169,Kurt Dennis,
2024-09-15,97.42,Adams Inc,USER__098,Courtney Johnson,
2024-10-06,1813.59,Schroeder-Hamilton,USER__138,Carol Wilson,
2024-10-23,544.7,Griffin-Gomez,USER__139,Anthony Arnold,
2024-09-29,829.86,"Ross, Delgado and Mclean",USER__141,Hector Saunders,
2024-12-29,216.46,Alvarez-Anderson,USER__144,Catherine Evans,
2024-10-27,244.18,Smith Ltd,USER__034,Alexander Li,
2024-09-22,414.06,Hopkins Inc,USER__102,Lindsay Thompson,
2024-09-19,72.52,Huynh PLC,USER__173,Lisa Chavez,
2024-11-02,102.12,Sullivan-Martin,USER__037,Patricia Jordan,
2024-11-04,1453.3,May-Wood,USER__147,Jennifer Tapia,
2024-09-13,1196.24,Ward Inc,USER__104,Elizabeth Johnson,
2024-12-04,160.5,Romero Group,USER__106,Joseph Powell,
2024-10-10,155.23,Robbins-Webster,USER__191,Carrie Nguyen,
2024-09-01,2151.8,"Smith, Ramos and Martinez",USER__186,Betty Charles,
2024-10-12,418.18,"Rose, Schneider and Wall",USER__148,Travis Reed,
2024-09-07,131.51,Anderson PLC,USER__111,Wayne Madden,
2024-11-09,24.81,Garcia-Hoffman,USER__042,Lisa Morse,
2024-12-25,1268.92,Cox-Cohen,USER__112,Sarah Mann,
2024-12-10,484.81,"Henderson, Mendoza and Buchanan",USER__113,Bianca Bell,
2024-09-27,190.12,Underwood Group,USER__174,Michael Reid,
2024-12-22,28.32,Perez LLC,USER__114,Brenda Haas,
2024-12-31,451.15,English and Sons,USER__187,Anita Ramirez,
2024-09-28,135.13,Odom Ltd,USER__043,Ashley Smith,
2024-10-09,93.25,"White, Vasquez and Davis",USER__115,Deborah Leonard,
2024-12-28,21.35,"Gates, Garza and Hart",USER__044,Christopher Harmon,
2024-11-02,130.24,"Vasquez, Wright and Williams",USER__118,Kristin Richardson,
2024-09-12,156.42,"Mcmahon, Knox and Lucas",USER__050,James Stewart,
2024-12-11,51.34,Atkinson PLC,USER__052,Harold Smith,
2024-12-03,88.37,Donovan Inc,USER__053,James Parker,
2024-12-17,2136.71,Wiley-Taylor,USER__054,Rebecca Lopez,
2024-09-24,2679.57,"Barnes, Hamilton and Garcia",USER__196,Chase Garcia,
2024-09-25,103.95,Andrade-Rush,USER__056,Mark Bailey,
2025-01-04,271.91,Elliott-Jones,USER__059,Jason Jones,
2024-09-01,576.89,Liu PLC,USER__121,Sean Reilly,
2024-12-27,160.2,"Williams, Scott and Nichols",USER__177,Kayla Holt,
2024-09-25,92.27,Baker Inc,USER__197,Amy Powell,
2024-12-05,196.86,"Adams, Rose and Franklin",USER__063,Paul Potter,
2024-10-17,1103.44,Silva PLC,USER__064,Kevin Hensley,
2024-10-25,28.59,Miller-Carroll,USER__160,Jacqueline Gordon,
2024-11-24,169.1,"Roberts, Harris and Ellis",USER__069,Jennifer Villegas,
2024-09-24,99.04,Russell-Roberts,USER__070,Franklin Mason,
2024-11-24,2223.54,Jones-Guzman,USER__124,Eric Richard,
2024-11-13,96.02,"Booth, Stevenson and Rodgers",USER__001,Sean Rodriguez,
2024-09-26,28.06,Ashley-Caldwell,USER__003,Kelsey Pena,
2024-09-08,724.76,Ward Ltd,USER__005,Alexander Richardson,
2024-11-25,36.61,"Leon, Johnson and Ruiz",USER__006,Kimberly Ball,
2024-11-02,93.19,Thomas-Henry,USER__007,Julie Russell,
2024-09-25,565.81,Gonzalez PLC,USER__008,Amber Brown,
2024-10-30,99.1,Clarke and Sons,USER__074,Elizabeth Barnes,
2024-11-22,39.25,Morton Inc,USER__180,Michelle Holden,
2024-10-22,118.01,Johnson-Walker,USER__075,Patrick Price,
2024-09-26,491.22,Gonzalez LLC,USER__010,Daniel Pitts,
2024-12-02,295.87,Romero-Ware,USER__182,Kimberly Ross,
2024-11-18,628.7,Fitzgerald-Brown,USER__077,William Contreras,
2024-10-16,360.42,"Wilkerson, Miller and Baxter",USER__078,Adam Hansen,
2024-09-02,856.63,"Ortiz, Lewis and Brown",USER__130,Amy Mercer,
2024-12-20,302.91,Logan Ltd,USER__193,Scott Harrison,
2024-11-20,11.98,Townsend Inc,USER__080,Emily Mcdaniel,
2024-10-29,141.86,Johnson PLC,USER__018,Jose Gould,
2024-09-21,717.71,"Walker, Villarreal and Miller",USER__021,Michelle Kim,
2024-12-14,1207.74,Schultz and Sons,USER__133,Matthew Aguilar,
2024-09-20,331.04,"Howell, Hernandez and Mercer",USER__165,Matthew Hobbs,
2024-09-09,2906.68,Medina-Coleman,USER__086,Joshua Burgess,
2024-12-01,181.83,Ryan Inc,USER__166,Jeffery Morgan,
2024-12-03,81.94,Moran-Garcia,USER__087,Mary Pittman,
