Customer ID,Name,Surname,Gender,Birthdate,Transaction Amount,Date,Merchant Name,Category,FullName,User ID
349959,Ryan,Moss,F,27/10/1973,27.67,2024-12-25,Schmidt and Sons,Restaurant,Erika Vazquez,USER__046
56082,Michael,Davis,F,31/10/1957,344.24,2025-01-04,Berry Group,Travel,Patrick Knight,USER__116
272175,Travis,Martinez,F,24/10/1987,813.81,2024-10-25,Foster Ltd,Travel,Scott Daniels,USER__151
614332,Lindsey,Martin,M,22/10/1995,322.37,2025-01-04,"Foster, Whitaker and Miller",Market,Shannon Duke,USER__048
390831,Tara,Skinner,F,22/10/1994,25.82,2024-10-20,Cross Group,Clothing,Denise Mathews,USER__152
924028,Paul,Robinson,M,30/10/1963,197.61,2024-10-11,Fowler-Calhoun,Electronics,Michael Yang,USER__049
738821,Pamela,Soto,M,29/10/1964,2282.64,2024-11-24,Green Ltd,Travel,Madison Liu,USER__153
289678,Brian,Allen,M,2/11/1948,90.53,2024-09-17,Griffith-Brown,Electronics,Kristin Richardson,USER__118
2569,Holly,Mckenzie,F,22/10/1993,413.45,2024-10-14,Brown Ltd,Market,James Stewart,USER__050
944187,Courtney,Robinson,F,25/10/1980,87.17,2024-09-02,Thomas Inc,Cosmetic,Kyle Wade,USER__154
990673,Jessica,Ellis,M,24/10/1985,833.73,2024-11-18,Taylor Inc,Electronics,James Parker,USER__053
894316,Danielle,Howard,F,26/10/1978,240.6,2024-10-03,Ali-Diaz,Clothing,Rebecca Lopez,USER__054
679943,Matthew,Roberts,F,24/10/1985,304.51,2024-11-14,"Anderson, Malone and Bailey",Market,Christopher Campbell,USER__155
576106,Richard,Thompson,F,20/10/2001,123.99,2024-09-23,"Shields, Cox and Murray",Electronics,Donald Glass,USER__119
496589,Timothy,Atkinson,F,25/10/1981,626.23,2024-09-16,Wallace Inc,Electronics,Christopher Reynolds,USER__156
331113,Christopher,Rodriguez,F,27/10/1975,37.42,2024-10-12,Schroeder Inc,Market,Roger Riley,USER__058
260643,Stephanie,Salinas,M,27/10/1975,2241.23,2024-10-15,"Hughes, Martin and Garcia",Travel,Jason Jones,USER__059
496130,Yesenia,Barron,M,28/10/1969,37.98,2024-09-28,"Robinson, Blankenship and Pineda",Cosmetic,Richard Williams,USER__060
382393,Jared,Stanley,F,20/10/2002,267.08,2024-09-30,Wells-James,Market,Sean Reilly,USER__121
519367,Tyler,Franklin,F,19/10/2005,78.8,2024-12-01,Porter-Villanueva,Cosmetic,Matthew Moody,USER__122
969550,Shelly,Stafford,M,28/10/1969,116.81,2024-12-04,Lewis Group,Electronics,Anthony Armstrong,USER__157
234841,George,Jenkins,F,20/10/2002,64.51,2025-01-12,Gomez Group,Restaurant,Paul Potter,USER__063
708393,Kevin,Perry,F,23/10/1991,310.46,2024-12-11,Simpson Ltd,Electronics,Kevin Hensley,USER__064
213397,Matthew,Davenport,F,24/10/1984,119.71,2024-10-30,Moyer and Sons,Cosmetic,Erin Baker,USER__066
230673,Kim,Higgins,F,2/11/1951,1501.17,2024-11-18,Mcmahon LLC,Travel,Kimberly Gonzalez,USER__067
458474,Susan,Mejia,F,21/10/1996,17.21,2024-10-17,Porter Group,Restaurant,Kelly Bush,USER__158
926652,Sonya,Moore,M,25/10/1980,234.67,2025-01-04,Pugh-Smith,Clothing,Amy Davis,USER__159
417252,Paul,Vance,F,22/10/1993,2514.02,2025-01-03,Anderson-Vega,Travel,Jacqueline Gordon,USER__160
329909,Daniel,Thompson,F,27/10/1972,299.45,2024-11-28,David-Smith,Clothing,David Barber,USER__161
282972,James,Johnson,F,26/10/1978,55.94,2024-10-09,Matthews-Fritz,Cosmetic,Jennifer Villegas,USER__069
173710,Tyler,Rodriguez,M,2/11/1951,65.73,2024-12-02,"Green, Leach and Torres",Restaurant,Eric Richard,USER__124
701017,William,Rangel,M,24/10/1985,1701.15,2024-10-17,Johnson PLC,Travel,Michelle Phelps,USER__071
920423,James,Hartman,M,27/10/1972,297.16,2024-11-18,Lee-Bolton,Clothing,Nathan Snyder,USER__002
27774,Megan,Wilson,M,29/10/1966,159.86,2024-11-24,"Huffman, Gomez and Burnett",Clothing,Monica Bartlett,USER__162
249040,Michael,Jackson,M,24/10/1985,251.86,2024-12-27,Gilbert-Allen,Travel,Hunter Peters,USER__073
441584,Daniel,Cunningham,M,27/10/1975,96.72,2024-12-18,Dixon Ltd,Cosmetic,Christopher Harris,USER__127
683262,John,Kim,F,27/10/1973,282.94,2024-12-13,Thomas-Pham,Market,Amber Brown,USER__008
316308,Elizabeth,Lopez,M,31/10/1956,305.91,2024-12-15,Yu-Owen,Market,Elizabeth Barnes,USER__074
593625,Raymond,Johns,F,29/10/1964,35.31,2024-11-10,Baldwin-Davis,Restaurant,Chad Reese,USER__128
993622,Michele,Scott,F,29/10/1966,657.7,2024-12-14,"Gay, Reed and Martin",Travel,Steven Smith,USER__163
735946,Julie,Campbell,F,31/10/1959,59.53,2024-10-24,Sherman and Sons,Clothing,Daniel Pitts,USER__010
680051,Linda,Summers,F,31/10/1956,86.98,2024-11-13,Moore-Dickson,Restaurant,Jessica White,USER__011
856820,Teresa,Bailey,M,20/10/2002,215.78,2024-11-07,Pierce-Moore,Clothing,Brian Jones,USER__164
66858,Margaret,Cooper,F,31/10/1959,156.71,2024-12-21,"King, Cuevas and Black",Clothing,William Contreras,USER__077
490071,Carla,Gordon,F,1/11/1953,226.88,2024-09-28,"Malone, Miller and Chase",Travel,Pamela Nguyen,USER__012
704043,Kristine,Matthews,F,26/10/1976,57.71,2024-10-14,Coleman LLC,Clothing,Aaron Martinez,USER__013
188934,Russell,Evans,M,28/10/1968,32.29,2024-11-10,"Gonzalez, Griffith and Michael",Restaurant,Benjamin Rice,USER__131
234515,Daniel,Reid,F,25/10/1981,2612.8,2025-01-01,Manning LLC,Travel,Emily Mcdaniel,USER__080
932834,Garrett,Allen,F,2/11/1948,52.06,2024-09-20,Price PLC,Cosmetic,Thomas Salas,USER__016
604095,Sharon,Coffey,M,30/10/1962,208.25,2024-09-25,"Vasquez, Hansen and Martinez",Clothing,Katherine Howard,USER__132
804893,William,Lopez,F,2/11/1948,378.31,2025-01-11,Matthews-Medina,Electronics,Kevin Harris,USER__017
530519,Jeffrey,Nelson,,24/10/1985,1608.52,2024-11-13,"Carr, Shaw and Davis",Travel,Jose Gould,USER__018
31930,Martin,Bailey,F,19/10/2005,28.35,2024-11-13,Christian-Sullivan,Restaurant,Dana Hunt,USER__082
929713,Courtney,Brooks,F,2/11/1949,142.37,2024-09-12,"Fox, Martinez and Schwartz",Travel,Matthew Hobbs,USER__165
640483,Cynthia,Cortez,F,1/11/1953,51.65,2024-09-27,"Reeves, Gutierrez and Le",Restaurant,Joshua Burgess,USER__086
747367,Travis,Stephens,F,2/11/1951,185.79,2024-09-20,James PLC,Market,Sabrina White,USER__023
326183,Karina,Hobbs,M,22/10/1992,516.96,2024-11-17,Miller-Schmidt,Electronics,Jeffery Morgan,USER__166
589232,Ashley,Rodriguez,F,22/10/1993,123.34,2024-12-31,Fowler-Pena,Electronics,Mary Pittman,USER__087
399803,Jerry,Smith,F,24/10/1987,415.4,2024-12-05,Paul-Wilson,Market,Ashley Carr,USER__025
209275,Benjamin,Gutierrez,M,28/10/1968,188.08,2024-11-04,Thompson Inc,Electronics,Martha Gonzales,USER__091
559312,John,Brown,F,21/10/1999,2093.75,2024-09-29,Adams PLC,Travel,Keith Clark,USER__092
525236,Richard,Reed,,30/10/1963,1189.84,2024-09-18,Davidson-Warren,Travel,Alejandro Reed,USER__167
333565,Jessica,Griffin,,29/10/1964,55.3,2024-10-08,"Walters, Garcia and Martin",Restaurant,Amber Taylor,USER__134
738460,Barbara,Hanson,F,1/11/1952,210.03,2024-09-28,Williams Ltd,Clothing,Michael Hines,USER__027
808449,Terri,Ward,M,28/10/1971,77.04,2024-12-10,"Hammond, Johnson and Donovan",Restaurant,David Morrison,USER__028
597427,Ashley,Willis,M,29/10/1966,72.46,2024-12-09,Cook Ltd,Restaurant,Jennifer Quinn,USER__029
661202,Daniel,Liu,F,2/11/1951,1973.13,2024-10-16,Carpenter-Cline,Travel,Jamie Collier,USER__135
718937,Kelly,Perkins,F,26/10/1979,1238.96,2024-11-02,"Wilson, Clark and Caldwell",Travel,Fernando Oliver,USER__032
799524,Joyce,Larson,,2/11/1948,26.22,2024-11-19,Gray-Delgado,Restaurant,Margaret Carter,USER__095
706018,Angela,Garcia,M,27/10/1975,1831.8,2024-11-17,Salas-Nguyen,Travel,Aaron Mckee,USER__168
965548,Matthew,Cox,M,31/10/1956,368.47,2024-09-18,Dixon-Roberts,Market,Derrick Aguilar,USER__097
322429,Kelly,Fernandez,M,22/10/1995,83.08,2024-09-18,Rodriguez Group,Cosmetic,Kurt Dennis,USER__169
203173,Bryan,Gallegos,,30/10/1962,846.87,2024-11-12,"Wilcox, Mueller and Frazier",Travel,Timothy Collier,USER__170
79837,Crystal,White,F,28/10/1971,1921.82,2024-09-12,Garcia PLC,Travel,Courtney Johnson,USER__098
814110,Eric,Roberts,F,28/10/1968,287.62,2024-11-11,Gordon-Hughes,Clothing,Andrew Armstrong,USER__033
125710,Angel,Silva,M,28/10/1970,371.31,2025-01-03,Cooper-Oneill,Market,Nicole Peterson,USER__171
396337,Stephanie,Mack,M,21/10/1997,1101.35,2024-10-30,Baldwin-Mitchell,Travel,Stephanie Miller,USER__172
536512,Gregory,Rivera,F,24/10/1984,140.32,2024-09-18,Jones and Sons,Cosmetic,Jesse Clark,USER__142
122478,Michael,Garcia,,25/10/1982,305.57,2024-09-28,Butler Group,Electronics,Rebecca Gamble,USER__143
328176,Charles,Hubbard,F,20/10/2000,831.38,2024-11-16,"Ortega, Jackson and Mcintyre",Electronics,Alexander Li,USER__034
968238,Nathan,Gentry,M,2/11/1949,70.76,2024-10-07,White-Alvarado,Restaurant,Lindsay Thompson,USER__102
896517,Lindsey,Mcdonald,M,30/10/1963,265.01,2024-09-09,"Andrews, Chandler and Webb",Market,Lisa Chavez,USER__173
107965,Christian,Sparks,M,26/10/1978,2771.93,2024-11-10,Watkins Inc,Travel,Samuel Cabrera,USER__146
957317,Shawn,Meyer,,29/10/1965,366.7,2024-12-13,Smith-Stokes,Travel,Christopher Lewis,USER__105
535560,Russell,Wallace,M,29/10/1964,51.0,2024-09-16,"Bowers, Mckinney and Estes",Cosmetic,Stephanie Tran,USER__038
688127,Ronnie,Lawrence,M,28/10/1970,139.79,2024-09-27,Jackson Inc,Clothing,Diane Hudson,USER__039
486425,David,Peterson,F,2/11/1950,270.25,2024-10-26,Freeman-Cox,Electronics,Joseph Powell,USER__106
595156,Debbie,Bradley,F,20/10/2001,68.85,2024-12-20,Mason-Solis,Restaurant,Shannon Ruiz,USER__109
724748,Erica,Haley,M,21/10/1996,29.55,2024-11-21,"Rasmussen, Hicks and Cooke",Restaurant,Regina Woods,USER__149
925662,Misty,Morrison,F,28/10/1970,1692.24,2024-11-11,Miller PLC,Travel,Lisa Morse,USER__042
611753,Cameron,Kelley,M,20/10/2002,38.73,2024-12-12,"Hunter, Riley and Tucker",Restaurant,Bianca Bell,USER__113
840656,Diana,Obrien,M,19/10/2004,135.63,2024-09-18,"Miller, Arnold and Bailey",Clothing,Michael Reid,USER__174
120909,Daniel,Benson,F,31/10/1957,86.61,2025-01-12,Abbott-Bender,Clothing,Brenda Haas,USER__114
308197,Angela,Pitts,F,1/11/1952,448.27,2024-11-04,"Hill, Smith and Calderon",Market,Deborah Leonard,USER__115
342563,Nina,Mitchell,F,2/11/1949,269.25,2024-11-04,"Carlson, Chan and Davis",Electronics,Scott Chase,USER__045
819006,Maxwell,Horn,F,21/10/1997,68.37,2024-11-12,Long-Boyd,Restaurant,Erika Vazquez,USER__046
591095,Sheila,Fuller,M,22/10/1992,78.55,2024-09-22,Brown PLC,Restaurant,Joseph Jones,USER__047
732881,Kenneth,Brown,F,31/10/1956,97.41,2025-01-02,Brown LLC,Restaurant,Denise Mathews,USER__152
282197,Martin,Preston,M,2/11/1948,180.22,2024-09-19,May-Espinoza,Cosmetic,Robert Mendoza,USER__175
144299,Nicholas,Norton,F,21/10/1999,76.24,2024-11-19,Bell Group,Restaurant,Madison Liu,USER__153
156144,Timothy,Rogers,,29/10/1966,374.8,2024-09-30,"Preston, Watkins and Hawkins",Electronics,James Stewart,USER__050
419076,Maureen,Leach,F,28/10/1968,2601.27,2024-12-01,Cannon-Lewis,Travel,Harold Smith,USER__052
548320,Jack,Cantu,F,27/10/1972,32.77,2024-10-29,Morris-Branch,Restaurant,James Parker,USER__053
47187,Stephen,Johnson,M,28/10/1970,43.67,2024-09-17,Parrish-Kelley,Clothing,Cameron Nielsen,USER__055
323651,Maria,Nunez,,26/10/1976,300.67,2024-10-04,Cordova Inc,Market,Donald Glass,USER__119
650118,Robert,Rodgers,M,25/10/1983,355.34,2024-09-14,Howell Group,Market,Christopher Reynolds,USER__156
174818,Crystal,Arnold,M,28/10/1970,819.4,2024-12-05,Franklin-Ortiz,Electronics,Mark Bailey,USER__056
696702,Megan,Hernandez,M,22/10/1994,115.46,2024-10-28,Gordon-Young,Market,John Davis,USER__057
704882,Stephanie,Jones,F,26/10/1977,2211.16,2024-09-21,Oneill Inc,Travel,Ashley Campbell,USER__176
227632,Kristina,Young,M,19/10/2005,1803.32,2024-12-07,Santos Ltd,Travel,Jason Jones,USER__059
815839,Christopher,Luna,M,21/10/1999,1603.15,2025-01-03,Ortega-Oliver,Travel,Kathy Maldonado,USER__120
882336,Scott,Little,F,2/11/1950,286.91,2025-01-07,"Marsh, Mckay and Mendoza",Clothing,Kayla Holt,USER__177
241269,Tammy,Cole,F,24/10/1987,178.82,2024-11-13,Vasquez-Barnes,Clothing,Tina Lucas,USER__062
17397,Lisa,Whitney,F,24/10/1987,567.89,2024-09-11,Harris and Sons,Electronics,Matthew Moody,USER__122
270874,Victoria,Hill,M,23/10/1989,350.77,2024-10-08,Pham-Hahn,Market,Richard Lowery,USER__178
36335,Shannon,Moran,M,31/10/1958,125.2,2024-09-17,Wilson LLC,Cosmetic,Paul Potter,USER__063
792943,Scott,Hogan,M,28/10/1971,616.9,2024-12-02,"Richardson, Mitchell and Hamilton",Travel,Kevin Hensley,USER__064
491345,Mark,Smith,M,29/10/1965,127.61,2024-12-18,Schneider LLC,Electronics,Kimberly Gonzalez,USER__067
728381,Troy,Love,M,2/11/1948,127.21,2025-01-07,Ramos LLC,Electronics,Barbara Collins,USER__068
614467,Leah,Hunter,F,22/10/1995,63.43,2024-10-28,"James, Johnston and Sanders",Restaurant,David Morgan,USER__179
889034,Keith,Mccoy,M,24/10/1985,139.66,2024-10-31,Wheeler PLC,Clothing,Eric Richard,USER__124
737693,Dennis,Rodriguez,F,26/10/1979,245.58,2024-10-20,Burnett Ltd,Market,Michelle Phelps,USER__071
143961,Darryl,Olson,F,27/10/1975,88.8,2024-10-02,Joseph-Cameron,Market,Jacob Williams,USER__125
414567,Hailey,Vance,F,21/10/1997,460.64,2024-11-23,Meyer-Ruiz,Electronics,Monica Bartlett,USER__162
996996,Tara,Hoffman,F,20/10/2001,780.24,2024-10-04,Frazier PLC,Travel,Thomas Shaw,USER__126
442426,David,Moore,M,27/10/1973,121.67,2025-01-09,Ford and Sons,Cosmetic,Kimberly Ball,USER__006
794252,Jennifer,Prince,M,27/10/1975,286.31,2024-12-20,Moore-Mcdonald,Market,Hunter Peters,USER__073
257512,Elizabeth,Li,M,21/10/1997,29.34,2024-11-25,Daniels and Sons,Clothing,Julie Russell,USER__007
733870,Kevin,Thompson,M,23/10/1991,80.12,2024-12-17,Donovan-Rhodes,Market,Christopher Harris,USER__127
871438,Joshua,Casey,F,1/11/1954,94.8,2024-11-16,Richardson Inc,Restaurant,Amber Brown,USER__008
10718,Natalie,Jacobson,F,30/10/1960,43.97,2024-10-01,Mccormick Group,Restaurant,Elizabeth Barnes,USER__074
674213,Andrea,Gibson,F,26/10/1979,59.82,2024-10-20,Nguyen-Burke,Market,Chad Reese,USER__128
656332,Victor,Simpson,F,28/10/1971,385.48,2025-01-09,"Norton, Stewart and Moody",Travel,Michelle Holden,USER__180
468214,Olivia,Smith,F,21/10/1997,157.02,2024-12-11,"Lucas, Decker and Campbell",Clothing,Steven Smith,USER__163
487652,Christopher,Allen,M,23/10/1991,2423.47,2024-11-25,"Brown, Jackson and Yates",Travel,Patrick Price,USER__075
218105,Jennifer,Fitzpatrick,M,29/10/1967,350.44,2024-09-03,Adams PLC,Market,Daniel Pitts,USER__010
988209,Zachary,Riggs,F,21/10/1997,159.71,2024-10-24,"Wagner, Swanson and Perez",Travel,Anthony Miller,USER__181
142348,Joel,Sanford,F,20/10/2002,88.17,2024-09-24,Griffin-Smith,Restaurant,Kimberly Ross,USER__182
72826,Taylor,Day,M,31/10/1958,489.19,2024-10-31,"Anderson, Mitchell and Hernandez",Electronics,Betty Atkinson,USER__183
186422,Lori,Davis,F,31/10/1958,259.37,2024-11-23,Erickson PLC,Electronics,Pamela Nguyen,USER__012
771774,Joshua,Morrow,F,31/10/1957,1206.62,2024-10-01,Taylor Inc,Travel,Sarah Warner,USER__184
466177,Karen,Henry,M,1/11/1953,69.51,2024-09-14,"Allen, Smith and White",Clothing,Emily Mcdaniel,USER__080
503409,Eric,Jackson,F,19/10/2004,870.03,2024-09-20,"Mejia, Ramirez and Collins",Electronics,Thomas Salas,USER__016
551432,Kathleen,Koch,M,27/10/1973,14.64,2025-01-09,Mercer-Ray,Restaurant,Katherine Howard,USER__132
267069,Anthony,Wolf,M,21/10/1998,1105.7,2024-09-03,"Wiley, Underwood and Aguilar",Travel,Kevin Harris,USER__017
651801,John,Parsons,M,27/10/1975,132.11,2024-12-20,Richards-Farmer,Travel,Dana Hunt,USER__082
416195,Christina,Wu,M,25/10/1981,275.73,2024-10-29,"Middleton, Doyle and Contreras",Clothing,Lisa Ross,USER__019
472634,Victoria,Nolan,M,22/10/1993,176.23,2024-12-22,Castaneda-Gibson,Clothing,Sydney Spencer,USER__185
282158,Amanda,Snyder,M,29/10/1967,994.91,2024-10-30,"Rodgers, Thompson and Figueroa",Travel,Brian Mcintyre,USER__083
697387,Erica,Miller,M,25/10/1980,122.91,2025-01-05,Thomas-Garcia,Cosmetic,Ann Sullivan,USER__022
187997,Calvin,Bell,,30/10/1963,449.31,2024-10-07,Roberts and Sons,Market,Joshua Burgess,USER__086
677487,Mark,Larsen,F,26/10/1976,208.01,2024-09-03,Scott-Wilson,Market,Sabrina White,USER__023
12492,Emily,Cain,F,2/11/1949,552.78,2025-01-07,"Martinez, Hill and Roth",Electronics,Joseph Meadows,USER__088
122346,Linda,Clements,M,23/10/1989,917.81,2024-11-26,"Levy, Brown and Stewart",Electronics,Juan Kelly,USER__089
889586,Nancy,Park,,26/10/1976,749.89,2024-12-07,"Hansen, Collins and Tran",Electronics,Christina Ellis,USER__090
434100,Travis,Miller,F,25/10/1981,51.29,2024-09-20,"Frey, Curry and Rodgers",Restaurant,John Woods,USER__026
172533,Jessica,Harris,M,19/10/2004,30.32,2024-11-29,Atkinson-Mathis,Restaurant,Keith Clark,USER__092
123853,Jonathan,Smith,F,27/10/1975,48.78,2024-12-09,Johnson-Garza,Restaurant,Amber Taylor,USER__134
453534,Melinda,Mccoy,F,21/10/1996,682.72,2024-09-23,"Knight, Hill and Johnson",Electronics,David Morrison,USER__028
129987,Brandon,Weiss,M,31/10/1958,1946.7,2024-12-18,Hunt-Hartman,Travel,Christy Ramos,USER__030
988837,William,Dean,F,1/11/1954,157.76,2024-11-11,"Hall, Brooks and Burton",Clothing,Jamie Collier,USER__135
917598,Cathy,Garcia,F,1/11/1953,41.27,2024-12-16,"Cordova, Simon and Griffin",Restaurant,Douglas Martin,USER__031
519663,Kelly,Young,F,25/10/1980,518.72,2024-11-04,Robinson Inc,Travel,Holly Jackson,USER__136
953586,Joseph,Potter,F,2/11/1951,138.41,2024-12-08,Chapman-Baker,Cosmetic,Kimberly Klein,USER__137
363791,Paul,Williams,M,22/10/1995,239.64,2024-10-01,Foster-Pratt,Clothing,Yvonne Silva,USER__094
982668,Elizabeth,Holt,M,28/10/1970,2101.18,2024-11-15,"Taylor, Jones and Thomas",Travel,Margaret Carter,USER__095
201914,Claudia,Reilly,M,30/10/1961,267.74,2024-10-25,Lynch PLC,Clothing,Aaron Mckee,USER__168
409675,Amber,Harris,F,30/10/1963,958.04,2024-11-21,"Rosales, Clark and Lawson",Electronics,Derrick Aguilar,USER__097
196413,Yvonne,Foley,M,23/10/1991,372.51,2024-10-23,Reynolds-Ayala,Travel,Lawrence Williams,USER__100
237517,Julie,Deleon,F,22/10/1995,258.93,2024-09-11,Miles-Hart,Electronics,Andrew Armstrong,USER__033
429777,John,Gallagher,F,26/10/1979,186.92,2024-12-05,"Brown, Glover and Richard",Electronics,Jesse Clark,USER__142
229741,Lisa,Allen,M,26/10/1976,195.31,2024-12-13,"Cummings, Barker and Mcneil",Clothing,Rebecca Gamble,USER__143
269005,Erin,King,M,20/10/2000,97.25,2024-10-19,"Reese, Kent and Benson",Restaurant,Michele Anderson,USER__036
959078,Alexandra,Neal,M,1/11/1952,213.63,2024-12-05,Mendez LLC,Market,Jennifer Tapia,USER__147
72028,Heather,Hayes,F,26/10/1976,412.52,2024-11-09,"Barr, Walsh and Lee",Market,Michael Williams,USER__040
476947,Julia,Perry,F,23/10/1991,1271.08,2025-01-03,"Burton, York and Lane",Travel,William Willis,USER__108
586826,John,Thomas,M,30/10/1962,88.47,2024-09-15,Scott-Smith,Restaurant,Betty Charles,USER__186
82718,Erica,Duncan,M,24/10/1984,702.99,2024-10-04,"Burns, Hunter and Solis",Electronics,Carolyn Brown,USER__041
474388,Sydney,Boone,M,31/10/1958,30.67,2024-09-01,"Hernandez, Lawson and Lewis",Restaurant,Travis Reed,USER__148
896912,Jeffrey,Reid,F,2/11/1951,115.82,2024-11-12,Costa-Wright,Cosmetic,Michael Paul,USER__110
165015,Briana,Payne,,23/10/1990,164.71,2025-01-04,Walls-Smith,Cosmetic,Selena Lewis,USER__150
144950,Ricky,Rogers,F,29/10/1964,192.44,2024-10-12,Hayes Inc,Electronics,Anita Ramirez,USER__187
762715,Robert,Morris,F,2/11/1950,107.74,2024-10-09,Sexton-Mendez,Clothing,Ashley Smith,USER__043
371949,John,Castillo,F,20/10/2002,245.06,2024-09-29,Wilson Ltd,Market,Shannon Duke,USER__048
613765,Benjamin,King,F,19/10/2005,159.72,2025-01-09,Mccarthy-Hernandez,Clothing,Denise Mathews,USER__152
930183,Brent,Werner,M,20/10/2003,2256.49,2024-11-19,Cowan-Matthews,Travel,Robert Mendoza,USER__175
469988,Laura,Moore,M,2/11/1949,257.53,2024-10-23,Lawson-Marsh,Electronics,Madison Liu,USER__153
163571,Hannah,Cox,M,21/10/1996,26.39,2024-09-09,"White, Stevenson and Watson",Cosmetic,Kristin Richardson,USER__118
9955,Alexander,Powell,F,29/10/1967,24.05,2024-11-28,Lambert-Pacheco,Restaurant,James Stewart,USER__050
29818,Michael,Harris,M,31/10/1959,65.9,2024-10-22,Lutz-Jennings,Cosmetic,Kyle Wade,USER__154
355439,Samuel,Martin,M,31/10/1956,865.68,2024-11-20,Brown Group,Electronics,Harold Smith,USER__052
146027,Kenneth,Christian,,22/10/1993,166.87,2024-10-11,Long-Wright,Clothing,James Parker,USER__053
473250,Peter,Phillips,F,27/10/1974,226.69,2025-01-09,"Robinson, Rice and Sanchez",Clothing,Cameron Nielsen,USER__055
911373,Paul,Best,M,23/10/1990,38.2,2024-09-26,"Ramirez, Barber and Martin",Restaurant,Donald Glass,USER__119
150026,Jason,Lopez,F,27/10/1974,87.2,2024-12-25,Bell-Winters,Cosmetic,Mark Bailey,USER__056
810781,Taylor,Hunt,M,29/10/1966,2105.49,2024-09-28,"White, Skinner and Clark",Travel,Jason Jones,USER__059
145217,Heather,Jimenez,F,31/10/1956,180.63,2024-10-08,"Barber, Cunningham and White",Cosmetic,Kayla Holt,USER__177
402896,Tina,Olson,F,22/10/1992,116.74,2025-01-07,Burke and Sons,Cosmetic,Tina Lucas,USER__062
530817,Michael,Foley,M,23/10/1990,117.56,2025-01-09,"Smith, Weiss and Tran",Clothing,Matthew Moody,USER__122
824726,Debra,Young,M,22/10/1992,148.96,2024-10-29,"Holmes, Lopez and Hayes",Clothing,Joan Marquez,USER__188
291192,Linda,Nguyen,M,28/10/1970,30.89,2024-11-14,Romero Ltd,Restaurant,Jacqueline Gonzalez,USER__123
551271,Michael,Smith,M,27/10/1973,47.65,2024-11-28,Smith-Wheeler,Market,Paul Potter,USER__063
686517,Marc,Barajas,,23/10/1991,265.67,2024-11-08,Hart Inc,Clothing,Kevin Hensley,USER__064
145001,Cameron,Cowan,F,28/10/1968,690.06,2024-10-15,Figueroa-Barton,Electronics,Kimberly Gonzalez,USER__067
933784,Catherine,Rogers,M,26/10/1979,48.17,2024-10-19,Walker-Sexton,Restaurant,David Morgan,USER__179
114386,Amy,Richard,F,23/10/1989,2072.41,2024-10-13,Chavez-White,Travel,Amy Davis,USER__159
558372,Steven,Graham,M,2/11/1951,78.01,2024-12-07,Cline-Grant,Restaurant,Linda Pittman,USER__189
722997,Reginald,Reynolds,F,21/10/1999,30.21,2024-10-22,Dodson Group,Cosmetic,Sean Rodriguez,USER__001
708302,Darren,Caldwell,F,25/10/1983,302.99,2024-12-15,"Terry, Walton and Simmons",Electronics,Michelle Phelps,USER__071
241226,Tonya,White,F,30/10/1962,414.46,2024-09-15,Roy-Williams,Market,Monica Bartlett,USER__162
124890,Jennifer,Moore,M,22/10/1992,162.35,2024-10-16,Shepard Inc,Cosmetic,Kimberly Ball,USER__006
